study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	read_count	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_md5	fastq_ftp	submitted_md5	submitted_ftp	submitted_format	sample_alias
PRJEB49093	SAMEA13188750	ERS10792287	ERX8573770	ERR9030360	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	267658	MinION sequencing; Raw reads: R21363-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R21363-nanopore	webin-reads-R21363-nanopore	7684663855c6cd89d0e0a848c0ce8267	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030360/ERR9030360.fastq.gz	c861ff183484179b2029fac76d547242	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030360/R21363.subsampled.fastq.gz	FASTQ	R21363
PRJEB49093	SAMEA13188658	ERS10792195	ERX8573771	ERR9030361	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	158583	MinION sequencing; Raw reads: mada_1-7-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-7-nanopore	webin-reads-mada_1-7-nanopore	16099c65cd71c5c0a18d81e8fc7bb693	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030361/ERR9030361.fastq.gz	22735aa032d363f2c1449490ca66fb2c	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030361/mada_1-7.subsampled.fastq.gz	FASTQ	mada_1-7
PRJEB49093	SAMEA13188687	ERS10792224	ERX8573772	ERR9030362	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	518334	MinION sequencing; Raw reads: mada_1-39-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-39-nanopore	webin-reads-mada_1-39-nanopore	cdeacaaf67ea92b74dd22962f55ee8e8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030362/ERR9030362.fastq.gz	75c1353e8111329311f2d3ac8b9188d2	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030362/mada_1-39.subsampled.fastq.gz	FASTQ	mada_1-39
PRJEB49093	SAMEA13188706	ERS10792243	ERX8573773	ERR9030363	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-1-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-1-illumina	webin-reads-mada_1-1-illumina	2755014b652253fb6de9a18f5727602b;7b24cfc505fc3ab14cd6eef311678fe4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030363/ERR9030363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030363/ERR9030363_2.fastq.gz	bf9c64a917855bc588de86936098396d;0a813af7a48633efaf75764f59a96f5f	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030363/mada_1-1.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030363/mada_1-1.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-1
PRJEB49093	SAMEA13188701	ERS10792238	ERX8573774	ERR9030364	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1207813	MinION sequencing; Raw reads: mada_134-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_134-nanopore	webin-reads-mada_134-nanopore	9df55e224020a3beab73f4911fa5fd5f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030364/ERR9030364.fastq.gz	d689aa12a207541a2235819ca10d10e9	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030364/mada_134.subsampled.fastq.gz	FASTQ	mada_134
PRJEB49093	SAMEA13188734	ERS10792271	ERX8573775	ERR9030365	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	295745	MinION sequencing; Raw reads: mada_1-14-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-14-nanopore	webin-reads-mada_1-14-nanopore	0d57eca2871184e1196861055fc0c96e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030365/ERR9030365.fastq.gz	5c77e7afd143c9a4847d08dbc130f33a	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030365/mada_1-14.subsampled.fastq.gz	FASTQ	mada_1-14
PRJEB49093	SAMEA13188698	ERS10792235	ERX8573776	ERR9030366	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1103892	MinION sequencing; Raw reads: mada_133-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_133-nanopore	webin-reads-mada_133-nanopore	2647acb8c6f7411e745e53e443bc488f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030366/ERR9030366.fastq.gz	706e016c9d3fe35c6c2ba999430d239c	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030366/mada_133.subsampled.fastq.gz	FASTQ	mada_133
PRJEB49093	SAMEA13188744	ERS10792281	ERX8573777	ERR9030367	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	529169	MinION sequencing; Raw reads: mada_1-54-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-54-nanopore	webin-reads-mada_1-54-nanopore	c7fcdb07e772efc9914a1f5156cef7c7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030367/ERR9030367.fastq.gz	1102026c036b9ec4269fbfe2bb449328	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030367/mada_1-54.subsampled.fastq.gz	FASTQ	mada_1-54
PRJEB49093	SAMEA13188803	ERS10792340	ERX8573778	ERR9030368	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	GridION		SINGLE	WGS	GENOMIC	unspecified	416495	GridION sequencing; Raw reads: 18_0622434-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-18_0622434-nanopore	webin-reads-18_0622434-nanopore	a6d9f5f417ae686f9ae4e1cdf6e1303b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030368/ERR9030368.fastq.gz	b7c3ce36ab9db1c1d1935b047d65566c	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030368/18_0622434.subsampled.fastq.gz	FASTQ	18_0622434
PRJEB49093	SAMEA13188659	ERS10792196	ERX8573779	ERR9030369	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1071624	MinION sequencing; Raw reads: mada_109-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_109-nanopore	webin-reads-mada_109-nanopore	7c62e0c7ae205e69dc538e8cef8a39a2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030369/ERR9030369.fastq.gz	be5cb6461725847130a763558fdfd5d4	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030369/mada_109.subsampled.fastq.gz	FASTQ	mada_109
PRJEB49093	SAMEA13188798	ERS10792335	ERX8573780	ERR9030370	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	GridION		SINGLE	WGS	GENOMIC	unspecified	234964	GridION sequencing; Raw reads: 18_0622300-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-18_0622300-nanopore	webin-reads-18_0622300-nanopore	c80415c7e00d0bc1f8b2c05fe69893ce	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030370/ERR9030370.fastq.gz	77c8d98d3cbf3ed7925251665c152ad6	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030370/18_0622300.subsampled.fastq.gz	FASTQ	18_0622300
PRJEB49093	SAMEA13188676	ERS10792213	ERX8573781	ERR9030371	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	123909	MinION sequencing; Raw reads: mada_1-40-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-40-nanopore	webin-reads-mada_1-40-nanopore	ac353ecccf9566d492bfe2ed9024dedb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030371/ERR9030371.fastq.gz	50d73eba8b0fff4358f9c05e223cf77c	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030371/mada_1-40.subsampled.fastq.gz	FASTQ	mada_1-40
PRJEB49093	SAMEA13188704	ERS10792241	ERX8573782	ERR9030372	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_127-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_127-illumina	webin-reads-mada_127-illumina	268dd01adaef745cba4bac72aa47154a;d1c02e113f0a7e90aa6a10438a0213cf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030372/ERR9030372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030372/ERR9030372_2.fastq.gz	e83e04c3257217efdfdff749f7e79df9;8b7c4fa98029c5977f532d5ae0c51d83	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030372/mada_127.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030372/mada_127.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_127
PRJEB49093	SAMEA13188715	ERS10792252	ERX8573783	ERR9030373	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_104-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_104-illumina	webin-reads-mada_104-illumina	977d217d2f4b58a68777ec34e5b36a2a;0caa7e0c2a8848aa6d76e31ddcdb7a6e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030373/ERR9030373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030373/ERR9030373_2.fastq.gz	446ff64c79832ec07c610e68536ded8a;aa5f0335eee1053d96fc1fcfa4150610	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030373/mada_104.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030373/mada_104.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_104
PRJEB49093	SAMEA13188715	ERS10792252	ERX8573785	ERR9030375	1773	Mycobacterium tuberculosis	PACBIO_SMRT	Sequel		SINGLE	WGS	GENOMIC	unspecified	112150	Sequel sequencing; Raw reads: mada_104-pacbio	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_104-pacbio	webin-reads-mada_104-pacbio	16a4a9754814affb8a7ffaba95290fd8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030375/ERR9030375.fastq.gz	1a14a5b153b783d98fde6952a005b68a	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030375/mada_104.pacbio.fastq.gz	FASTQ	mada_104
PRJEB49093	SAMEA13188693	ERS10792230	ERX8573786	ERR9030376	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	204782	MinION sequencing; Raw reads: mada_1-12-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-12-nanopore	webin-reads-mada_1-12-nanopore	37778eb72f0fcd035c7ecb1c70dd0c4d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030376/ERR9030376.fastq.gz	5f3b53bfec9331826d19455c79a00f92	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030376/mada_1-12.subsampled.fastq.gz	FASTQ	mada_1-12
PRJEB49093	SAMEA13188767	ERS10792304	ERX8573788	ERR9030378	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	166046	MinION sequencing; Raw reads: R20896-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R20896-nanopore	webin-reads-R20896-nanopore	32cbee09668e8c910a00b83d43e6770f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030378/ERR9030378.fastq.gz	cd6d80426eb84a461fbd2fc90f1c3415	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030378/R20896.subsampled.fastq.gz	FASTQ	R20896
PRJEB49093	SAMEA13188703	ERS10792240	ERX8573789	ERR9030379	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	113354	MinION sequencing; Raw reads: mada_2-42-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_2-42-nanopore	webin-reads-mada_2-42-nanopore	001edee4bcde734dbf6b15f7b5660c5c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030379/ERR9030379.fastq.gz	afe230dd8cbe4e2a9060c9abce96c774	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030379/mada_2-42.subsampled.fastq.gz	FASTQ	mada_2-42
PRJEB49093	SAMEA13188672	ERS10792209	ERX8573790	ERR9030380	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-6-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-6-illumina	webin-reads-mada_1-6-illumina	0984bd4bdbabf2cd534394a2f700d2ac;3b4066abd80e7672d7c9bfd63bfb292e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030380/ERR9030380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030380/ERR9030380_2.fastq.gz	c7e517126c72957fdcf8b5143882ab3b;f7645bf79560f155fa693c5d42f31e64	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030380/mada_1-6.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030380/mada_1-6.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-6
PRJEB49093	SAMEA13188685	ERS10792222	ERX8573791	ERR9030381	1773	Mycobacterium tuberculosis	PACBIO_SMRT	Sequel		SINGLE	WGS	GENOMIC	unspecified	66673	Sequel sequencing; Raw reads: mada_116-pacbio	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_116-pacbio	webin-reads-mada_116-pacbio	fcbc6c24c4b2319105165e3894056c74	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030381/ERR9030381.fastq.gz	4854ec04d33af9bfb05f7a1727586ad7	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030381/mada_116.pacbio.fastq.gz	FASTQ	mada_116
PRJEB49093	SAMEA13188692	ERS10792229	ERX8573792	ERR9030382	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	132634	MinION sequencing; Raw reads: mada_112-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_112-nanopore	webin-reads-mada_112-nanopore	5fc64ef3e96999d5665abdb4cadd7924	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030382/ERR9030382.fastq.gz	49f4c67296c0f49c7364815b4c8af4fd	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030382/mada_112.subsampled.fastq.gz	FASTQ	mada_112
PRJEB49093	SAMEA13188802	ERS10792339	ERX8573793	ERR9030383	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	GridION		SINGLE	WGS	GENOMIC	unspecified	354922	GridION sequencing; Raw reads: 18_0622431-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-18_0622431-nanopore	webin-reads-18_0622431-nanopore	649a129d623f959083b90ceac1de0cc7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030383/ERR9030383.fastq.gz	e75df241c2eb5f925defe355b6f41333	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030383/18_0622431.subsampled.fastq.gz	FASTQ	18_0622431
PRJEB49093	SAMEA13188676	ERS10792213	ERX8573794	ERR9030384	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-40-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-40-illumina	webin-reads-mada_1-40-illumina	82198afffe84e3673b7a06953a220089;dba3227cc087f15c7423789614b6e7a6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030384/ERR9030384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030384/ERR9030384_2.fastq.gz	8d46eff66d665aa445d48d916251ed43;d0a1d7eb5b096599b8d87dc5514363c1	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030384/mada_1-40.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030384/mada_1-40.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-40
PRJEB49093	SAMEA13188720	ERS10792257	ERX8573795	ERR9030385	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_136-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_136-illumina	webin-reads-mada_136-illumina	bf71bdd916afcb39253c7ae3a687e445;0db69cc7c59f61ece92ced930cea468b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030385/ERR9030385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030385/ERR9030385_2.fastq.gz	f93d4e7510f52907ab82cc27d70eb02c;3273c03ddd19a1211eb96d9ea7bf1527	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030385/mada_136.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030385/mada_136.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_136
PRJEB49093	SAMEA13188756	ERS10792293	ERX8573796	ERR9030386	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	123088	MinION sequencing; Raw reads: R30078-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R30078-nanopore	webin-reads-R30078-nanopore	0416746ca6e493bddb549a6127a99a81	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030386/ERR9030386.fastq.gz	491c692333b51663ec9f03ff6df61137	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030386/R30078.subsampled.fastq.gz	FASTQ	R30078
PRJEB49093	SAMEA13188714	ERS10792251	ERX8573797	ERR9030387	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-38-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-38-illumina	webin-reads-mada_1-38-illumina	d8cfb417aeb8abf13867912a30014d97;33fc2f94b86d59b56c33f97ec059b6d7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030387/ERR9030387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030387/ERR9030387_2.fastq.gz	ba14f87cdedff222f7b94d500033b24a;83f03368edb215c34cadd37421349f40	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030387/mada_1-38.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030387/mada_1-38.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-38
PRJEB49093	SAMEA13188759	ERS10792296	ERX8573798	ERR9030388	1773	Mycobacterium tuberculosis	ILLUMINA	NextSeq 500		PAIRED	WGS	GENOMIC	unspecified	1752928	NextSeq 500 sequencing; Raw reads: R18043-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R18043-illumina	webin-reads-R18043-illumina	fa4bc96dbdc939c96feb30e923e50c3a;441a5beca2f731e66913d755a73e6d9b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030388/ERR9030388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030388/ERR9030388_2.fastq.gz	499b072c1391e545a9ef8c364c0fe740;130d45f633719dfbc04c1e6f8b4235dd	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030388/R18043.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030388/R18043.subsampled.R2.fastq.gz	FASTQ;FASTQ	R18043
PRJEB49093	SAMEA13188788	ERS10792325	ERX8573799	ERR9030389	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	146532	MinION sequencing; Raw reads: R20983-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R20983-nanopore	webin-reads-R20983-nanopore	bd015a5103024fdb325ad1f1dc7bf3a2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030389/ERR9030389.fastq.gz	dc0afa85c9a08e9962fe5f841f3c45e3	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030389/R20983.subsampled.fastq.gz	FASTQ	R20983
PRJEB49093	SAMEA13188732	ERS10792269	ERX8573800	ERR9030390	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_144-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_144-illumina	webin-reads-mada_144-illumina	6e1fce73c438bfc48ec7d138b5f285d1;9760f095bbd87266c56fbd4d53b9bd72	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030390/ERR9030390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030390/ERR9030390_2.fastq.gz	6b488780bc07484741b185982845acc5;b8f56cd3d75f9bff3121729f4471df3e	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030390/mada_144.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030390/mada_144.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_144
PRJEB49093	SAMEA13188748	ERS10792285	ERX8573802	ERR9030392	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_152-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_152-illumina	webin-reads-mada_152-illumina	dac8e6ee2dfb5d493ce497664e4f6da1;b962bad35227b905fcfc9236bd1f52c5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030392/ERR9030392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030392/ERR9030392_2.fastq.gz	b063c44cdb87aad7a6d045faddf9265f;5cb1f3d0b101d48b39c800dbdfe74418	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030392/mada_152.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030392/mada_152.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_152
PRJEB49093	SAMEA13188752	ERS10792289	ERX8573803	ERR9030393	1773	Mycobacterium tuberculosis	ILLUMINA	NextSeq 500		PAIRED	WGS	GENOMIC	unspecified	1752928	NextSeq 500 sequencing; Raw reads: R36431-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R36431-illumina	webin-reads-R36431-illumina	c7806d7a3666097da9e66db91ec093d9;8024e4985149846169c5100cdf0f5c98	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030393/ERR9030393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030393/ERR9030393_2.fastq.gz	ce1ca122cd1d6955e1dd3feafb71dfe7;20978c5f2e04d339f487ff00bc8e0b2c	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030393/R36431.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030393/R36431.subsampled.R2.fastq.gz	FASTQ;FASTQ	R36431
